CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
190466920;235707405;23902039;23270220;11291;0;632
202067598;250304535;25465817;24967620;3418;0;634
214638183;265786063;27006034;26319618;11963;0;636
196526352;243165576;24639463;24000009;11169;0;638
205713585;254841938;25899226;25426447;1282;0;640
182140159;225558749;22916018;22319722;10498;0;642
154792633;191939267;19593639;19049326;8728;0;644
196244981;243191516;24791623;24249583;5493;0;646
950697273;1186775953;122803519;120903851;23499;137;648
1092974435;1400128496;154219454;151879886;22644;137;650
1116294506;1425241042;155014129;152508492;19592;137;652
681742762;844853306;85816858;84149456;17212;0;654
1014914883;1281141679;136360796;134066023;21302;137;656
1038047635;1308646247;137983778;135914309;18798;137;658
1198995526;1530407886;165404484;162705859;16175;137;660
1155617281;1471670976;158299094;155829248;18005;137;662
989976226;1239415590;128813086;126827655;15564;137;664
1073451232;1364777329;147049611;144552304;17334;137;666
1243702444;1586967251;171001210;168389969;17395;137;668
1299490692;1666414130;180646266;177919634;16845;137;670
935553453;1169923214;121821038;119775776;18311;137;672
980750968;1234060745;130117343;128013348;15686;137;674
1585488129;2062404937;229349510;225471621;16907;137;676
2481684626;3286863900;374170611;368563168;18371;137;678
941252656;1174533675;120936336;118943924;17028;137;680
952124455;1190524540;123790516;121690660;15442;137;682
1014717800;1272625892;133129542;131011348;15992;137;684
1122273433;1430580506;154756745;152375100;17456;137;686
959691696;1202895908;125742964;123726407;15869;137;688
1053109975;1330088026;141005926;138763519;15380;137;690
936506635;1169459104;121175715;119168065;16907;137;692
954326170;1191657472;123229848;121128827;15991;137;694
939536047;1173221118;121461420;119455518;16968;137;696
950831855;1189153755;123550953;121489895;15747;137;698
974673591;1218405084;126099103;124011265;16541;137;700
1169408383;1495042682;162714976;160104058;17211;137;702
942106414;1179275912;122860342;120804742;16663;137;704
1043902235;1320758887;140997991;138795743;16174;137;706
1350824606;1739680178;190755066;187650711;17151;137;708
972176283;1218248773;126962138;124846682;15258;137;710
967420558;1205833950;123888660;121822071;17273;137;712
946763811;1180865324;121676568;119696175;15015;137;714
951987798;1187965343;122758170;120809920;16479;137;716
978071532;1222711836;126213117;124166849;16785;137;718
1086588343;1385963554;150603374;148307017;16174;137;720
943164211;1176323282;121518610;119332708;16236;137;722
953402650;1189821417;122833365;121068478;16723;137;724
1107588351;1423291095;158051658;155393847;18921;137;726
